"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.375288466E2,-3.385033607E-1,1.258964539E-1,-2.451487064E0
1.375338640E2,-3.780170679E-1,2.088360786E-1,-2.075034618E0
1.375388814E2,-4.094223976E-1,3.117861748E-1,-1.666100502E0
1.375438988E2,-4.277551174E-1,3.866086006E-1,-1.267572880E0
1.375489162E2,-4.515592456E-1,4.759097099E-1,-8.504476547E-1
1.375539336E2,-4.610343575E-1,5.696735382E-1,-4.049210548E-1
1.375589510E2,-4.747177660E-1,7.056336403E-1,-2.453804016E-3
1.375639684E2,-5.018045902E-1,8.785600662E-1,3.715906143E-1
1.375689858E2,-5.038599968E-1,1.040486336E0,7.220697403E-1
1.375740031E2,-4.665893912E-1,1.172151566E0,1.025183678E0
1.375790205E2,-3.759675026E-1,1.273757458E0,1.271321297E0
1.375840379E2,-2.418458760E-1,1.345545769E0,1.489112854E0
1.375890553E2,-8.373637497E-2,1.392673492E0,1.735776901E0
1.375940727E2,9.277513623E-2,1.401118755E0,2.025465012E0
1.375990901E2,2.486949265E-1,1.371221542E0,2.381875992E0
1.376041075E2,3.594570756E-1,1.398845196E0,2.752243042E0
1.376091249E2,4.344917536E-1,1.464830875E0,3.083930969E0
1.376141423E2,5.173420310E-1,1.497254848E0,3.429663658E0
1.376191597E2,5.512674451E-1,1.562846661E0,3.751306534E0
1.376241771E2,5.711913109E-1,1.632417202E0,4.049110413E0
1.376291945E2,5.404040813E-1,1.695814133E0,4.304255486E0
1.376342119E2,4.556069672E-1,1.800294399E0,4.507506371E0
1.376392293E2,3.229784966E-1,1.935847759E0,4.668658257E0
1.376442467E2,1.340688765E-1,2.135298252E0,4.764173508E0
1.376492641E2,-9.132325649E-2,2.350351334E0,4.808699608E0
1.376542815E2,-3.054858446E-1,2.580860138E0,4.831105232E0
1.376592989E2,-4.853931665E-1,2.793362617E0,4.817127228E0
1.376643163E2,-6.181861162E-1,2.969141006E0,4.699723244E0
1.376693337E2,-6.764705777E-1,3.080015659E0,4.526649475E0
1.376743511E2,-7.190796137E-1,3.155508041E0,4.273681641E0
1.376793685E2,-6.656887531E-1,3.163153172E0,3.949934006E0
1.376843859E2,-5.846673250E-1,3.161574841E0,3.750893593E0
1.376894033E2,-5.394877195E-1,3.214028358E0,3.604011536E0
1.376944206E2,-5.123510361E-1,3.197092533E0,3.585106850E0
1.376994380E2,-4.425288737E-1,3.044539928E0,3.684022903E0
1.377044554E2,-3.503524363E-1,2.737741947E0,3.919495583E0
1.377094728E2,-2.359836102E-1,2.300411701E0,4.181562424E0
1.377144902E2,-1.943182647E-1,1.765571117E0,4.432294846E0
1.377195076E2,-2.518939078E-1,1.275650024E0,4.653287888E0
1.377245250E2,-4.059336483E-1,8.721499443E-1,4.826359749E0
1.377295424E2,-6.774395108E-1,5.152616501E-1,4.890277863E0
1.377345598E2,-1.001900077E0,2.227487564E-1,4.884233475E0
1.377395772E2,-1.339774847E0,7.980346680E-3,4.828003883E0
1.377445946E2,-1.709479570E0,-1.538643837E-1,4.621746063E0
1.377496120E2,-2.024826288E0,-3.397736549E-1,4.299432755E0
1.377546294E2,-2.291556597E0,-5.015792847E-1,3.851522446E0
1.377596468E2,-2.530293465E0,-5.958247185E-1,3.321016312E0
1.377646642E2,-2.695553303E0,-6.408762932E-1,2.874927521E0
1.377696816E2,-2.737302303E0,-6.836361885E-1,2.445590973E0
1.377746990E2,-2.748435974E0,-7.041258812E-1,1.979816437E0
1.377797164E2,-2.735069275E0,-6.777362823E-1,1.520185471E0
1.377847338E2,-2.693451881E0,-6.421971321E-1,1.066258430E0
1.377897512E2,-2.633624077E0,-6.160531044E-1,6.367177963E-1
1.377947696E2,-2.527098656E0,-6.227502823E-1,2.120666504E-1
1.377997863E2,-2.369052410E0,-7.047219276E-1,-2.033252716E-1
1.378048030E2,-2.192691326E0,-7.896041870E-1,-6.050591469E-1
1.378098198E2,-2.016421080E0,-8.912901878E-1,-1.007803917E0
1.378148366E2,-1.820410728E0,-1.047439098E0,-1.368907452E0
1.378198535E2,-1.627692819E0,-1.180893898E0,-1.746191025E0
1.378248704E2,-1.437527537E0,-1.324731350E0,-2.025151253E0
1.378298875E2,-1.258803248E0,-1.459292412E0,-2.230178356E0
1.378349047E2,-1.062463641E0,-1.589030743E0,-2.323347569E0
1.378399220E2,-8.577747941E-1,-1.737868309E0,-2.300015926E0
1.378449394E2,-6.540858746E-1,-1.877222776E0,-2.227181911E0
1.378499569E2,-4.460349083E-1,-2.007584810E0,-2.128468990E0
1.378549745E2,-2.234546095E-1,-2.148702145E0,-1.936515808E0
1.378599922E2,-3.387025744E-2,-2.277386904E0,-1.713085175E0
1.378650100E2,1.179956049E-1,-2.337007761E0,-1.515085697E0
1.378700278E2,2.754421830E-1,-2.404779673E0,-1.361191273E0
1.378750456E2,4.386152923E-1,-2.490914345E0,-1.222200871E0
1.378800635E2,5.552154779E-1,-2.553138256E0,-1.145388603E0
1.378850814E2,6.207428575E-1,-2.553886414E0,-1.120676994E0
1.378900992E2,6.880475879E-1,-2.541594982E0,-1.118967056E0
1.378951168E2,7.285682559E-1,-2.497688293E0,-1.202063560E0
1.379001342E2,7.568171024E-1,-2.451173306E0,-1.336225033E0
1.379051516E2,7.629465461E-1,-2.378372192E0,-1.487777233E0
1.379101690E2,7.513465881E-1,-2.265021086E0,-1.623198032E0
1.379151864E2,7.118022442E-1,-2.149347544E0,-1.780829430E0
1.379202038E2,6.578314900E-1,-2.050438881E0,-1.975018501E0
1.379252212E2,6.079677939E-1,-1.953657150E0,-2.162851334E0
1.379302386E2,5.567677021E-1,-1.854121685E0,-2.320478916E0
1.379352560E2,5.325058103E-1,-1.775780916E0,-2.467031956E0
1.379402734E2,5.395837426E-1,-1.689901590E0,-2.597735882E0
1.379452908E2,5.441396236E-1,-1.625171423E0,-2.731728554E0
1.379503081E2,5.651973486E-1,-1.567154408E0,-2.873804092E0
1.379553255E2,6.075729728E-1,-1.501389980E0,-3.028779030E0
1.379603429E2,6.282692552E-1,-1.437216282E0,-3.187201023E0
1.379653603E2,6.466044188E-1,-1.345833302E0,-3.301282406E0
1.379703777E2,6.342100501E-1,-1.236517429E0,-3.447788715E0
1.379753951E2,6.298108101E-1,-1.109065056E0,-3.607686996E0
1.379804125E2,6.722121239E-1,-1.006268978E0,-3.757226944E0
1.379854299E2,7.379136682E-1,-8.990125656E-1,-3.906254768E0
1.379904473E2,8.083437085E-1,-8.012228012E-1,-4.021603107E0
1.379954647E2,8.697926998E-1,-6.981654167E-1,-4.141863346E0
1.380004821E2,9.372049570E-1,-5.894804001E-1,-4.209939480E0
1.380054995E2,1.034846783E0,-5.034775734E-1,-4.245342731E0
1.380105169E2,1.119916677E0,-4.014387131E-1,-4.234111309E0
1.380155343E2,1.192766190E0,-2.926545143E-1,-4.138306141E0
1.380205517E2,1.277450442E0,-2.008457184E-1,-3.962998867E0
1.380255691E2,1.335539579E0,-8.755588531E-2,-3.765824318E0
1.380305865E2,1.362401247E0,2.804136276E-2,-3.479878902E0
1.380356039E2,1.377174139E0,1.314129829E-1,-3.138639927E0
1.380406213E2,1.360821247E0,2.078838348E-1,-2.770649433E0
1.380456399E2,1.284735799E0,2.952537537E-1,-2.399515152E0
1.380506561E2,1.134710193E0,3.788232803E-1,-1.977187157E0
1.380556722E2,9.059213996E-1,4.483656883E-1,-1.551075459E0
1.380606884E2,6.603153348E-1,5.273575783E-1,-1.159098625E0
1.380657047E2,4.120593667E-1,5.724501610E-1,-7.962083817E-1
1.380707212E2,1.558032632E-1,6.168746948E-1,-4.142971039E-1
1.380757378E2,-1.042613685E-1,6.940989494E-1,-4.203176498E-2
1.380807547E2,-3.544560671E-1,8.182940483E-1,3.350925446E-1
1.380857718E2,-5.240287185E-1,9.082612991E-1,7.409362793E-1
1.380907891E2,-6.186404824E-1,9.497127533E-1,1.137247086E0
1.380958066E2,-6.246885061E-1,9.570722580E-1,1.519289970E0
1.381008243E2,-5.809325576E-1,9.448213577E-1,1.906176090E0
1.381058422E2,-5.066929460E-1,9.368944168E-1,2.297916889E0
1.381108603E2,-3.969879746E-1,9.331622124E-1,2.665888786E0
1.381158785E2,-2.653810978E-1,9.286594391E-1,2.957590580E0
1.381208967E2,-1.344831288E-1,9.232501984E-1,3.220947742E0
1.381259151E2,-1.731771231E-2,9.263510704E-1,3.451221466E0
1.381309334E2,3.960114717E-2,9.711542130E-1,3.672454357E0
1.381359517E2,9.002387524E-3,1.081078053E0,3.784432888E0
1.381409692E2,-1.217675805E-1,1.227069378E0,3.753886223E0
1.381459866E2,-3.273412287E-1,1.408709526E0,3.691158772E0
1.381510040E2,-5.879843235E-1,1.621152401E0,3.558032036E0
1.381560214E2,-8.752556443E-1,1.840691090E0,3.383186817E0
1.381610388E2,-1.190225363E0,2.101286888E0,3.142551422E0
1.381660562E2,-1.462621212E0,2.360543728E0,2.845435619E0
1.381710736E2,-1.655951023E0,2.581253529E0,2.500869274E0
1.381760910E2,-1.819947362E0,2.793249607E0,2.127370358E0
1.381811084E2,-1.937044024E0,3.016967297E0,1.728880405E0
1.381861258E2,-1.989485979E0,3.157954216E0,1.352383137E0
1.381911431E2,-1.997879744E0,3.227098942E0,1.049564838E0
1.381961605E2,-1.901492834E0,3.240227699E0,7.858200073E-1
1.382011779E2,-1.620448589E0,3.050548077E0,6.796288490E-1
1.382061953E2,-1.127596974E0,2.669285774E0,8.015294075E-1
1.382112127E2,-4.956062734E-1,2.169164658E0,1.241635799E0
1.382162301E2,1.181627214E-1,1.703041553E0,1.952089310E0
1.382212475E2,6.437411308E-1,1.269589424E0,2.771019936E0
1.382262649E2,9.593515992E-1,8.477511406E-1,3.675847054E0
1.382312823E2,1.096351147E0,4.590249062E-1,4.558239937E0
1.382362997E2,1.191184521E0,5.789470673E-2,5.553821564E0
1.382413170E2,1.293206215E0,-4.491267204E-1,6.487262726E0
1.382463343E2,1.318362236E0,-9.309153557E-1,7.264793396E0
1.382513517E2,1.282734394E0,-1.323323727E0,7.826052666E0
1.382563690E2,1.230561495E0,-1.643558741E0,8.254185677E0
1.382613864E2,1.175968885E0,-1.912866592E0,8.536178589E0
1.382664037E2,1.045479536E0,-2.022781849E0,8.567934990E0
1.382714211E2,8.027480245E-1,-1.896999359E0,8.263815880E0
1.382764384E2,5.782842636E-1,-1.663844347E0,7.518541336E0
1.382814558E2,5.222104192E-1,-1.503338814E0,6.446471214E0
1.382864731E2,6.901167631E-1,-1.451393604E0,5.166284561E0
1.382914904E2,9.952092171E-1,-1.457607269E0,3.825016022E0
1.382965099E2,1.361407042E0,-1.457651615E0,2.531414986E0
1.383015258E2,1.713551044E0,-1.439903259E0,1.312707901E0
1.383065418E2,2.058018684E0,-1.402810097E0,1.533184052E-1
1.383115579E2,2.387011051E0,-1.373701572E0,-9.048681259E-1
1.383165741E2,2.687624454E0,-1.380071640E0,-1.810350418E0
1.383215905E2,2.966023922E0,-1.439767838E0,-2.588286400E0
1.383266072E2,3.146611929E0,-1.489799023E0,-3.201290607E0
1.383316240E2,3.249303341E0,-1.534498692E0,-3.678757668E0
1.383366411E2,3.260506868E0,-1.549757481E0,-4.045072079E0
1.383416584E2,3.204775333E0,-1.578813553E0,-4.329073906E0
1.383466760E2,3.130343676E0,-1.664914608E0,-4.516440868E0
1.383516938E2,3.018352032E0,-1.784364700E0,-4.635823250E0
1.383567118E2,2.825853586E0,-1.899264336E0,-4.715707779E0
1.383617300E2,2.566926003E0,-1.971632481E0,-4.722413063E0
1.383667483E2,2.260035038E0,-2.016123295E0,-4.636614323E0
1.383717667E2,1.899506211E0,-2.057041645E0,-4.539340973E0
1.383767851E2,1.532287002E0,-2.109219313E0,-4.425351143E0
1.383818036E2,1.147842765E0,-2.129951239E0,-4.251251221E0
1.383868215E2,7.547700405E-1,-2.115061045E0,-4.064424038E0
1.383918389E2,4.095882177E-1,-2.108173609E0,-3.850067139E0
1.383968563E2,1.258200109E-1,-2.124213457E0,-3.641215324E0
1.384018737E2,-1.069750786E-1,-2.149371386E0,-3.432635307E0
1.384068911E2,-2.941502035E-1,-2.141047716E0,-3.262254238E0
1.384119085E2,-4.219412804E-1,-2.138053179E0,-3.067495823E0
1.384169259E2,-5.625458956E-1,-2.073863745E0,-2.900705338E0
1.384219433E2,-6.444356441E-1,-1.972824812E0,-2.790323257E0
1.384269607E2,-6.440535188E-1,-1.878207445E0,-2.683570862E0
1.384319781E2,-5.758731365E-1,-1.823545218E0,-2.656951904E0
1.384369955E2,-4.874463081E-1,-1.737031937E0,-2.676942825E0
1.384420129E2,-3.446748555E-1,-1.642683506E0,-2.695655823E0
1.384470303E2,-1.562944502E-1,-1.550137520E0,-2.751346588E0
1.384520477E2,4.983969033E-2,-1.464106083E0,-2.815360069E0
1.384570651E2,2.461690307E-1,-1.394076347E0,-2.906905174E0
1.384620825E2,4.382953346E-1,-1.320823669E0,-3.040375233E0
1.384670999E2,5.695838928E-1,-1.248885155E0,-3.187220097E0
1.384721172E2,6.740552187E-1,-1.144351006E0,-3.347736835E0
1.384771346E2,7.231950760E-1,-1.054695129E0,-3.474356651E0
1.384821519E2,7.217112780E-1,-9.412026405E-1,-3.615240097E0
1.384871692E2,6.840292215E-1,-8.227267265E-1,-3.727532387E0
1.384921866E2,5.909289718E-1,-6.654419899E-1,-3.825851440E0
1.384972039E2,4.900654256E-1,-5.074291229E-1,-3.900792122E0
1.385022213E2,3.764107525E-1,-3.484601974E-1,-3.957308292E0
1.385072386E2,2.783774734E-1,-2.170052528E-1,-4.000344753E0
1.385122560E2,1.956518143E-1,-7.928800583E-2,-4.034867764E0
1.385172733E2,1.038520709E-1,6.025123596E-2,-4.008501530E0
1.385222906E2,3.116083890E-2,2.018289566E-1,-3.878414154E0
1.385273080E2,-2.295253798E-2,3.166637421E-1,-3.649443626E0
1.385323253E2,-1.115083322E-2,4.189219475E-1,-3.340681553E0
1.385373427E2,8.661538363E-3,4.844918251E-1,-2.971200943E0
1.385423600E2,1.699629240E-2,5.417242050E-1,-2.559934616E0
1.385473774E2,-1.027989946E-2,5.854134560E-1,-2.187942028E0
1.385523947E2,-5.872234702E-2,6.248369217E-1,-1.802362442E0
1.385574121E2,-1.283244640E-1,6.356945038E-1,-1.436430454E0
1.385624294E2,-2.143826336E-1,6.177582741E-1,-1.070818901E0
1.385674467E2,-3.166880012E-1,6.091871262E-1,-7.484846115E-1
1.385724641E2,-4.491849244E-1,6.001820564E-1,-4.261898994E-1
1.385774814E2,-6.260250211E-1,6.239523888E-1,-4.159355164E-2
1.385824988E2,-8.132814169E-1,6.897115707E-1,3.528156281E-1
1.385875161E2,-9.962198734E-1,7.683563232E-1,7.381143570E-1
1.385925335E2,-1.112254143E0,8.307309151E-1,1.162412643E0
1.385975509E2,-1.166066170E0,9.003658295E-1,1.568515778E0
1.386025683E2,-1.157790661E0,9.625463486E-1,1.947096825E0
1.386075856E2,-1.044632316E0,1.021924973E0,2.264786720E0
1.386126030E2,-8.844215274E-1,1.088198185E0,2.492874146E0
1.386176204E2,-6.870452166E-1,1.137663841E0,2.693498611E0
1.386226378E2,-4.479787946E-1,1.194430351E0,2.890492439E0
1.386276552E2,-1.960978806E-1,1.273101807E0,3.083692551E0
1.386326726E2,5.440969765E-2,1.354699612E0,3.206040382E0
1.386376900E2,3.038473725E-1,1.439485073E0,3.286153793E0
1.386427074E2,5.432489514E-1,1.503759861E0,3.300038338E0
1.386477248E2,7.877796888E-1,1.567027569E0,3.276247978E0
1.386527422E2,9.764842987E-1,1.610549450E0,3.181097031E0
1.386577596E2,1.034166455E0,1.682608604E0,3.043077469E0
1.386627770E2,9.480765462E-1,1.826426983E0,2.943389893E0
1.386677944E2,7.242252827E-1,2.008529186E0,2.848445892E0
1.386728118E2,4.493086636E-1,2.209790707E0,2.786908150E0
1.386778292E2,2.047719210E-1,2.372764587E0,2.734871864E0
1.386828466E2,9.073572233E-3,2.454636574E0,2.735291481E0
1.386878640E2,-1.631256640E-1,2.522550583E0,2.788089752E0
1.386928814E2,-3.134918213E-1,2.605347633E0,2.869237900E0
1.386978988E2,-4.819055796E-1,2.727051258E0,2.921236038E0
1.387029162E2,-6.120026112E-1,2.835047722E0,2.929740906E0
1.387079336E2,-6.662053466E-1,2.843358040E0,2.889952660E0
1.387129510E2,-6.260747910E-1,2.785811901E0,2.873496056E0
1.387179684E2,-5.928303003E-1,2.701031685E0,2.851432800E0
1.387229858E2,-5.959016085E-1,2.618296146E0,2.804237366E0
1.387280031E2,-6.219191551E-1,2.471462250E0,2.807874680E0
1.387330205E2,-6.528288126E-1,2.247128010E0,2.909484863E0
1.387380379E2,-6.992392540E-1,1.950544834E0,3.156478882E0
1.387430553E2,-7.709063292E-1,1.562541485E0,3.433975220E0
1.387480727E2,-8.236030340E-1,1.091989994E0,3.728171349E0
1.387530901E2,-8.837704062E-1,6.236834526E-1,3.997003555E0
1.387581075E2,-9.541638494E-1,2.136058807E-1,4.308435440E0
1.387631249E2,-1.080484748E0,-1.017298698E-1,4.496158600E0
1.387681423E2,-1.289412022E0,-3.239564896E-1,4.609148979E0
1.387731597E2,-1.517440200E0,-4.594984055E-1,4.653250694E0
1.387781771E2,-1.745025158E0,-5.383758545E-1,4.543215752E0
1.387831945E2,-1.972340345E0,-5.756773949E-1,4.246165276E0
1.387882119E2,-2.133593559E0,-5.953555107E-1,3.824470520E0
1.387932293E2,-2.178253889E0,-5.872497559E-1,3.354373932E0
1.387982467E2,-2.151890278E0,-5.886950493E-1,2.873531342E0
1.388032641E2,-2.090000629E0,-5.651354790E-1,2.304702759E0
1.388082815E2,-1.984208107E0,-5.253143311E-1,1.695247650E0
1.388132989E2,-1.854254723E0,-4.731774330E-1,1.059002876E0
1.388183163E2,-1.762359381E0,-4.125351906E-1,4.192895889E-1
1.388233337E2,-1.689388275E0,-3.473005295E-1,-1.718444824E-1
1.388283511E2,-1.620873332E0,-2.909522057E-1,-7.150216103E-1
1.388333685E2,-1.523094416E0,-2.569594383E-1,-1.215641022E0
1.388383859E2,-1.424392939E0,-2.397875786E-1,-1.659871578E0
1.388434033E2,-1.329044580E0,-2.578706741E-1,-2.043431282E0
1.388484210E2,-1.193392754E0,-3.201594353E-1,-2.381105900E0
1.388534387E2,-1.064468145E0,-4.451537132E-1,-2.654178143E0
1.388584564E2,-9.366996884E-1,-5.318670273E-1,-2.877371788E0
1.388634740E2,-7.806156874E-1,-6.328411102E-1,-3.017323494E0
1.388684913E2,-6.383591890E-1,-7.431511879E-1,-3.064625740E0
1.388735087E2,-4.709446430E-1,-8.247084618E-1,-2.961855888E0
1.388785260E2,-2.923803031E-1,-9.162516594E-1,-2.747145653E0
1.388835434E2,-1.167899817E-1,-1.027901649E0,-2.458494663E0
1.388885607E2,3.662611544E-2,-1.122292519E0,-2.109722137E0
1.388935780E2,1.532677114E-1,-1.204979420E0,-1.762573242E0
1.388985954E2,2.233188748E-1,-1.286471367E0,-1.473824024E0
1.389036127E2,2.990464568E-1,-1.372448921E0,-1.242826462E0
1.389086301E2,3.897415996E-1,-1.473099232E0,-1.088242531E0
1.389136474E2,4.664246142E-1,-1.565035105E0,-9.952955246E-1
1.389186648E2,5.530514717E-1,-1.624851942E0,-9.779510498E-1
1.389236821E2,6.450321674E-1,-1.657648325E0,-1.045518875E0
1.389286994E2,7.187263966E-1,-1.682818890E0,-1.164282799E0
1.389337168E2,7.742896676E-1,-1.700336456E0,-1.324655533E0
1.389387341E2,7.925852537E-1,-1.695827007E0,-1.483582973E0
1.389437515E2,7.831673622E-1,-1.674107552E0,-1.641076565E0
1.389487688E2,7.746181488E-1,-1.663855553E0,-1.768481731E0
1.389537862E2,7.619003654E-1,-1.650712967E0,-1.865846634E0
1.389588035E2,7.830484509E-1,-1.610777855E0,-2.019300461E0
1.389638209E2,8.237512708E-1,-1.558432341E0,-2.171383858E0
1.389688382E2,8.600991964E-1,-1.527213335E0,-2.307728767E0
1.389738555E2,9.303002954E-1,-1.507575274E0,-2.428328037E0
1.389788729E2,1.043897033E0,-1.480280638E0,-2.552386761E0
1.389838902E2,1.157858372E0,-1.416547537E0,-2.689521313E0
1.389889076E2,1.272069931E0,-1.325847149E0,-2.839799881E0
1.389939249E2,1.386636257E0,-1.231894016E0,-2.979430199E0
1.389989423E2,1.482399583E0,-1.129676342E0,-3.079869270E0
1.390039597E2,1.530478716E0,-1.009456635E0,-3.179538727E0
1.390089771E2,1.535948992E0,-8.902449608E-1,-3.311995029E0
1.390139945E2,1.508533597E0,-7.813344002E-1,-3.376930714E0
1.390190119E2,1.428764939E0,-6.585745811E-1,-3.369791508E0
1.390240293E2,1.324912906E0,-5.170230865E-1,-3.362518787E0
1.390290467E2,1.187102795E0,-3.803982735E-1,-3.336127758E0
1.390340641E2,1.082018375E0,-2.771248817E-1,-3.305160999E0
1.390390815E2,1.023665786E0,-2.117271423E-1,-3.217163563E0
1.390440989E2,9.400817752E-1,-1.360740662E-1,-3.096290588E0
1.390491163E2,8.553879857E-1,-6.926536560E-2,-2.909135818E0
1.390541337E2,7.507088184E-1,-1.819133759E-3,-2.727458000E0
1.390591511E2,6.409326196E-1,4.708719254E-2,-2.555997372E0
1.390641685E2,5.698439479E-1,6.299495697E-2,-2.432905674E0
1.390691859E2,5.093747973E-1,6.507301331E-2,-2.324637890E0
1.390742033E2,4.220850170E-1,9.177303314E-2,-2.221720219E0
1.390792206E2,3.179812431E-1,1.242423058E-1,-2.090866089E0
1.390842380E2,1.784320474E-1,1.435208321E-1,-1.975267410E0
1.390892554E2,1.826149225E-2,1.738915443E-1,-1.832087517E0
1.390942728E2,-1.432482004E-1,2.299966812E-1,-1.613731861E0
1.390992902E2,-2.484939098E-1,3.069853783E-1,-1.420688152E0
1.391043076E2,-3.451263011E-1,3.810596466E-1,-1.276903629E0
1.391093250E2,-4.424622953E-1,4.139752388E-1,-1.081862450E0
1.391143424E2,-5.260269642E-1,4.347171783E-1,-8.453111649E-1
1.391193598E2,-6.630157828E-1,4.816308022E-1,-5.051341057E-1
1.391243772E2,-8.305484056E-1,5.499687195E-1,-4.236125946E-2
1.391293946E2,-1.025472760E0,6.206417084E-1,5.141029358E-1
1.391344120E2,-1.235314131E0,6.360545158E-1,1.140312195E0
1.391394294E2,-1.423602104E0,6.197519302E-1,1.812475204E0
1.391444468E2,-1.615749955E0,5.567564964E-1,2.573925018E0
1.391494642E2,-1.798616529E0,4.797387123E-1,3.310232162E0
1.391544816E2,-2.001412630E0,3.874840736E-1,4.026926994E0
1.391594990E2,-2.209413052E0,3.410353661E-1,4.633869171E0
1.391645164E2,-2.464769840E0,3.487830162E-1,5.088869095E0
1.391695338E2,-2.727685213E0,4.526629448E-1,5.354552269E0
1.391745512E2,-2.991435766E0,6.277499199E-1,5.450926781E0
1.391795686E2,-3.249616146E0,8.639988899E-1,5.416786194E0
1.391845860E2,-3.482170105E0,1.113441467E0,5.285869598E0
1.391896034E2,-3.679631233E0,1.352678299E0,5.081892967E0
1.391946208E2,-3.814601421E0,1.587532520E0,4.799476624E0
1.391996381E2,-3.869462729E0,1.785980225E0,4.394708633E0
1.392046555E2,-3.907782316E0,2.045244694E0,3.871491432E0
1.392096729E2,-3.906366348E0,2.266428947E0,3.224129677E0
1.392146903E2,-3.789023399E0,2.427317619E0,2.585601807E0
1.392197077E2,-3.565728664E0,2.534691811E0,2.045492172E0
1.392247251E2,-3.260746717E0,2.561722755E0,1.564218521E0
1.392297425E2,-2.797892094E0,2.529438019E0,1.197916985E0
1.392347599E2,-2.210737228E0,2.343861103E0,9.884805679E-1
1.392397773E2,-1.570832729E0,2.039665222E0,1.064285278E0
1.392447947E2,-9.302720428E-1,1.607832909E0,1.353151321E0
1.392498121E2,-4.453771710E-1,1.105797291E0,1.740376472E0
1.392548295E2,-1.761679649E-1,5.807447433E-1,2.250523567E0
1.392598469E2,-1.681092381E-1,1.031689644E-1,3.008883476E0
1.392648643E2,-3.280185461E-1,-3.387989998E-1,3.935488701E0
1.392698817E2,-5.342297554E-1,-7.387399673E-1,4.917403221E0
1.392748991E2,-7.370487452E-1,-1.128969431E0,5.746308327E0
1.392799165E2,-8.876472116E-1,-1.450792313E0,6.395649910E0
1.392849339E2,-9.336482882E-1,-1.626059294E0,6.919836998E0
1.392899513E2,-8.718843460E-1,-1.738666058E0,7.176657677E0
1.392949691E2,-7.196542025E-1,-1.785491467E0,7.348762512E0
1.392999869E2,-4.852595329E-1,-1.743564129E0,7.283393860E0
1.393050045E2,-2.055862248E-1,-1.632231712E0,6.951940536E0
1.393100219E2,1.311478764E-1,-1.513333559E0,6.387793541E0
1.393150393E2,4.754402637E-1,-1.438640356E0,5.619373322E0
1.393200567E2,7.979756594E-1,-1.373427153E0,4.713239670E0
1.393250741E2,1.070246816E0,-1.301979065E0,3.668905258E0
1.393300915E2,1.298098564E0,-1.246672630E0,2.519317627E0
1.393351089E2,1.487484932E0,-1.215438604E0,1.383433342E0
1.393401263E2,1.634988308E0,-1.163511038E0,3.034896851E-1
1.393451437E2,1.784697294E0,-1.146587133E0,-6.592674255E-1
1.393501611E2,1.985466003E0,-1.134506464E0,-1.520061493E0
1.393551785E2,2.209301710E0,-1.145131350E0,-2.255802155E0
1.393601959E2,2.409075499E0,-1.163030148E0,-2.938992977E0
1.393652133E2,2.575999022E0,-1.153728008E0,-3.555963039E0
